Model,Cohort,Split,repeat,Experiment,n,MCC,Brier,NLL,MCC eligible
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.009233217421837924,0.08022548081623919,False
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.09169472844940285,0.31033296064142524,True
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.5956833971812706,0.4187426361910961,1.325119047213172,True
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.0011995546877388054,0.022341188327396164,False
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.004039368266877691,0.02111856309273459,False
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,0.0,0.002753284273107148,0.015444631176130827,True
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,2.3995160677131746e-05,0.004580552394893426,False
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.7260446772848042,1.9924420427526532,False
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.07116221390865685,0.2497352002325882,False
Global learned fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.017121590765654445,0.09453728644641285,False
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.1572046376582634,0.4799036335910626,False
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.007030612848373691,0.07181881434091732,False
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.29277002188455997,0.0927716681043377,0.3171403420384332,True
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,-0.12803687993289598,0.2211246669697312,0.6387234022341038,True
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.0004040162561276593,0.014722446975948586,False
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.0010695054625585404,0.012693032511814233,False
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,1.0,0.001884022441946231,0.01434153969510118,True
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,3.3673123572119816e-05,0.005551614714810823,False
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.7010627690416338,1.8846412530099277,False
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.07577995698114914,0.2532924503495646,False
Equal fusion,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.010834554308421594,0.07410923333786476,False
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.20970473927922834,0.6090164138394498,False
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.0016677052368979802,0.03940805353901611,False
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.1133118871541373,0.35886553450626635,True
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.43242556575519353,0.41874699241071134,1.3251883511697768,True
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.0011970067130249189,0.022305420823927575,False
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.0040384794065390596,0.021150710103548978,False
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,1.0,0.005869512043725739,0.01918645142545002,True
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,8.049506441880125e-06,0.0020320683446838055,False
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.6543034647237614,1.8209984596596425,False
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.06389958643503109,0.24957774782398945,False
MAP gate,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.04050642121066331,0.15554564780518151,False
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.19531352175585573,0.5643025522169572,False
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.0027361676545770005,0.04914434175193928,False
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.1042826821068002,0.335072957977992,True
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,-0.07273929674533079,0.25100171948443223,0.6989049991838829,True
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.0008108856657976255,0.019801076304014655,False
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.0018193271455772847,0.015472427687917446,False
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,1.0,0.005816495383965876,0.01911339508365906,True
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,8.154445563340033e-06,0.00206125882399286,False
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.7976046388790531,2.637572029168722,False
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.06395576637971374,0.2495296512127604,False
No hierarchy,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.04006312519376848,0.15451311687768682,False
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.4371664173484377,1.2665816366224418,False
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.1603303753612401,0.4766734421934189,False
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.10584936285344737,0.3113905571863548,True
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.5091750772173156,0.22614450389819907,0.7127509279336047,True
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.01263713461855038,0.07339784129381774,False
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.023246424944385124,0.07412925370204591,False
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,1.0,0.001838767466084658,0.009773317032440379,True
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,1.5084137918520595e-05,0.002650204807436979,False
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.6936116091256149,2.1843017540279717,False
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.020848786506220723,0.11795325155859576,False
Raw TabM,Current nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.08756388807890444,0.26809987341143643,False
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.12409935169060714,0.41475459250027213,True
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.0006172438333444778,0.02499891248379043,False
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.030545994603702317,0.12403424009679825,False
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.2661228118877395,0.7158175167636811,False
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.2176880672288468,0.8379851395856077,True
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.0005888005156646439,0.018854602110307955,False
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,3.709223704979393e-05,0.005863123623506821,False
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,2.726041610144816e-05,0.005108069704761665,False
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.0010294752016888782,0.012232905177445652,True
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.6441610309743316,1.802704772215767,False
HBAF,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.03285643771519595,0.19411774014405422,False
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.1389027735464085,0.6481881227665096,True
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,2.5279060914023557e-09,8.854408236005166e-06,False
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.10526435457779396,0.3388653544417429,False
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.06459349097376935,0.2786001599614275,False
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.21666236338467246,1.0510463232602962,True
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.0015608683359038709,0.022972022889791763,False
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,2.830983377832689e-10,1.1054865079941844e-05,False
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,1.1684991484593053e-10,5.8048358651395375e-06,False
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,1.0,4.1164971973248395e-11,2.1832143833462373e-06,True
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.7589666464384689,3.46192019239072,False
TabM calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.008572333693055658,0.04167504689959436,False
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.29277002188455997,0.12967281468606084,0.4295099540978419,True
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.0024678962736623886,0.050638402297106686,False
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.001918476110572596,0.04463963567073681,False
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.37329949672877855,1.0451518968109816,False
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.19931069202498813,0.6034486488153314,True
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.0003439423405183503,0.014870603116865676,False
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,4.813831737004026e-05,0.006729048976016159,False
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,3.6510477512768694e-05,0.005942789342645619,False
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.0011489865563705614,0.013453083508316914,True
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.7955212734747774,2.353617997223085,False
GaussianNB calibrated,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.15467559907158798,0.5287958250432386,False
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.12710574855227358,0.4222631358110376,True
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.002032576692937528,0.045844974015487254,False
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.003739673806854869,0.05653732328640236,False
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.16171213721044805,0.4873260296994294,False
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.2047821246683194,0.6501692701801516,True
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.0007551558884624606,0.019239629851244187,False
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,8.71199032615714e-06,0.0028571757228630463,False
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,6.599852411959939e-06,0.0025217891799324565,False
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.00020718856144520437,0.005546347253666388,True
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.7622721983029318,2.329466748836898,False
Global learned fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.04584388409608109,0.1795145144286042,False
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.12409935169060715,0.4147545925002722,True
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.000617243833344478,0.024998912483790433,False
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.030545994603702307,0.12403424009679823,False
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.1800052849674017,0.5248726554922433,False
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.2036564222650032,0.6389367798084113,True
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.000676624183600868,0.018743416780079014,False
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,1.2071388481103999e-05,0.00336400443160842,False
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,9.147613908803647e-06,0.0029697138283050414,False
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.00028735519863162627,0.006555970644170606,True
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.7647460733485779,2.289729529165371,False
Equal fusion,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.056292429121090955,0.20902539700151226,False
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.12409935169060715,0.4147545925002722,True
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.0006172438333444779,0.024998912483790433,False
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.030545994603702307,0.12403424009679823,False
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.36008811725729173,1.008621796642194,False
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.22048628019920163,1.059305778923666,True
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.0005827285798117225,0.018655141425187784,False
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,4.7929987391657174e-05,0.006710985568610322,False
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,3.620766989981986e-05,0.005913172346489107,False
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.0011487736982474968,0.013433354359994844,True
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.6330916043069362,1.7619497378363835,False
MAP gate,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.033398766519927604,0.19693214159242586,False
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.12919656272404628,0.4282182074829108,True
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.002368403110500852,0.04957311218120376,False
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.0025336433032397045,0.05037857136464037,False
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.2661228118877395,0.7158175167636811,False
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.2176880672288468,0.8379851395856077,True
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.0005888005156646439,0.018854602110307955,False
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,3.709223704979393e-05,0.005863123623506821,False
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,2.726041610144816e-05,0.005108069704761665,False
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.0010294752016888782,0.012232905177445652,True
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.6441610309743316,1.802704772215767,False
No hierarchy,Current nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.03285643771519595,0.19411774014405422,False
